title,description,nace_label
"['foremanin', 'waldburg']","['omexom', 'company', 'change', 'world', 'omexom', 'mission', 'achieve', 'energy', 'transition', 'work', 'passionately', 'agile', 'like', 'mediumsized', 'company', 'backed', 'power', 'global', 'corporation', 'omexom', 'energy', 'infrastructure', 'brand', 'vinci', 'energy', 'passionate', 'job', 'right', 'inspire', 'much', 'sure', 'weareomexome', 'omexom', 'ga', 'süd', 'gmbh', 'looking', 'foreman', '88289', 'waldburg', 'soon', 'possible']","['electricity', 'gas', 'steam', 'air', 'conditioning', 'supply']"
"['driver', 'municipal', 'waste', 'disposal']","['time', 'start', 'start', 'timepartnertimepartner', 'one', 'top', 'personnel', 'service', 'provider', 'germany', 'looking', 'regionally', 'nationally', 'committed', 'motivated', 'employee', 'assignment', 'wellknown', 'company', 'offer', 'interesting', 'job', 'attractive', 'pay', 'competent', 'advice', 'always', 'available', 'answer', 'question', 'looking', 'new', 'jobwe', 'looking', 'driver', 'municipal', 'waste', 'disposal', 'benefit', 'offer', 'many', 'reason', 'speak', 'timepartner', 'among', 'thing', 'offer', 'advantage', 'large', 'company', 'maintains', 'regional', 'root', 'advantage', 'speak', 'u', 'permanent', 'employment', 'takeover', 'guarantee', 'training', 'abovetariff', 'remuneration', 'option', 'igz', 'tariff', 'holiday', 'christmas', 'bonus', 'familyfriendly', 'working', 'hour', 'day', 'week', 'personal', 'care', 'area', 'responsibility', 'driver', 'municipal', 'waste', 'disposal', 'drive', 'modern', 'waste', 'collection', 'vehicle', 'fixed', 'tour', 'schweinfurt', 'district', 'ensure', 'everything', 'go', 'according', 'plan', 'waste', 'collection', 'team', 'player', 'loader', 'wellrehearsed', 'team', 'qualification', 'ce', 'driving', 'license', 'valid', 'module', 'entered', 'key', 'number', '95', 'driver', 'card', 'addition', 'enjoying', 'work', 'bring', 'commitment', 'flexibility', 'punctuality', 'reliability', 'every', 'day', 'made', 'curious', 'look', 'forward', 'receiving', 'application', 'document', 'happy', 'answer', 'question', 'monday', 'friday', 'pm', 'find', 'timepartner', 'job', 'wwwtimepartnercom', 'look', 'forward', 'getting', 'know']","['water', 'supply', 'sewerage', 'waste', 'management', 'remediation', 'activity']"
"['financial', 'accountant', 'mfi', 'potsdam', 'area']","['since', 'founded', '2010', 'georg', 'jansen', 'consulting', 'developed', 'reputation', 'reliable', 'committed', 'partner', 'field', 'personnel', 'management', 'applicant', 'appreciate', 'u', 'partnership', 'holistic', 'aspect', 'supportthe', 'focus', 'recruitment', 'also', 'specialize', 'personal', 'development', 'applicant', 'company', 'social', 'health', 'care', 'sector', 'looking', 'financial', 'accountant', 'mfi', 'potsdam', 'area', 'direct', 'placement', 'soon', 'possible', 'benefit', 'comprehensive', 'training', 'training', 'opportunity', 'committed', 'motivated', 'team', 'demanding', 'varied', 'area', 'responsibility', 'area', 'responsibility', 'processing', 'account', 'payable', 'account', 'receivable', 'well', 'asset', 'accounting', 'participation', 'preparation', 'monthly', 'annual', 'financial', 'statement', 'monitoring', 'processing', 'payment', 'transaction', 'dunning', 'reconciliation', 'open', 'item', 'creation', 'statistic', 'report', 'qualification', 'successfully', 'completed', 'commercial', 'training', 'solid', 'professional', 'experience', 'field', 'financial', 'accounting', 'confident', 'handling', 'common', 'm', 'office', 'application', 'ability', 'work', 'team', 'reliability', 'flexibility', 'independent', 'structured', 'solutionoriented', 'way', 'working', 'interested', 'look', 'forward', 'receiving', 'application', 'question', 'team', 'disposal', 'information', '05258', '9353070', 'reference', 'number', '20231874']","['water', 'supply', 'sewerage', 'waste', 'management', 'remediation', 'activity']"
"['waste', 'worker']","['company', 'bundeswehr', 'guarantee', 'security', 'sovereignty', 'ability', 'federal', 'republic', 'germany', 'act', 'foreign', 'policy', 'addition', 'protects', 'citizen', 'support', 'ally', 'provides', 'administrative', 'assistance', 'event', 'natural', 'disaster', 'serious', 'accident', 'domestically', 'subject', 'decision', 'bundestag', 'german', 'basic', 'law', 'international', 'law', 'employment', 'service', 'bundeswehr', 'service', 'center', 'bwdlz', 'bruchsal', 'job', 'description', 'pull', 'waste', 'container', 'together', 'using', 'warehouse', 'tractor', 'provide', 'waste', 'container', 'waste', 'collection', 'point', 'also', 'take', 'control', 'waste', 'collection', 'container', 'incorrect', 'throwing', 'clean', 'rubbish', 'collection', 'point', 'traffic', 'area', 'hall', 'sweeper', 'responsible', 'cleaning', 'repairing', 'work', 'equipment', 'collect', 'empty', 'collection', 'container', 'waste', 'glass', 'yellow', 'bag', 'bring', 'waste', 'container', 'provided', 'purpose', 'make', 'available', 'transport']","['water', 'supply', 'sewerage', 'waste', 'management', 'remediation', 'activity']"
"['waste', 'collector', 'wanted', 'baltic', 'sea', 'coast']","['power', 'like', 'get', 'thing', 'done', 'exactly', 'job', 'garbage', 'worker', 'responsible', 'activity', 'collecting', 'yellow', 'bag', 'hanging', 'garbage', 'can', 'work', 'occurs', 'farm', 'position', 'exciting', 'always', 'secure', 'job', 'customer', 'receive', 'many', 'additional', 'benefit', 'christmas', 'holiday', 'bonus', 'permanent', 'morning', 'shift', 'free', 'amp', 'quality', 'workwear', 'exclusive', 'discount', 'amp', 'benefit', '500', 'store', 'online', 'shop', 'skill', 'ability', 'work', 'team', 'enjoy', 'working', 'outdoors', 'reason', 'employee', 'feel', 'comfortable', 'u', 'planning', 'security', 'permanent', 'employment', 'contract', 'longterm', 'assignment', 'excellent', 'prospect', 'look', 'forward', 'seeing', 'contact', 'u', 'telephone', '0451', '30', '80', '570', 'whatsapp', 'httpsiperdipitchyoudecvv6g', 'look', 'forward', 'application', 'hope', 'welcome', 'soon', 'new', 'employee', 'often', 'limited', 'time', 'come', 'office', 'time', 'without', 'appointment', 'follows', 'mondaythursday', '0800', '1700', 'friday', '0800', '1600', 'iperdi', 'lübeck', 'team']","['water', 'supply', 'sewerage', 'waste', 'management', 'remediation', 'activity']"
"['specialist', 'thirdparty', 'fund', 'management']","['controlling', 'finance', 'division', 'looking', 'person', 'join', 'team', 'soon', 'possible', 'clerk', 'thirdparty', 'fund', 'management', 'area', 'responsibility', 'includes', 'independent', 'administrative', 'financial', 'support', 'thirdparty', 'funded', 'project', 'medical', 'faculty', 'albertludwigsuniversity', 'challenge', 'independent', 'responsible', 'processing', 'funding', 'application', 'different', 'funding', 'format', 'serviceoriented', 'advice', 'administrative', 'support', 'grant', 'recipient', 'financially', 'responsible', 'management', 'project', 'according', 'specification', 'sponsor', 'compliance', 'state', 'tax', 'legislation', 'independent', 'preparation', 'monitoring', 'internal', 'external', 'project', 'review', 'recording', 'maintenance', 'thirdparty', 'master', 'data', 'creation', 'thirdparty', 'funding', 'statistic', 'special', 'task', 'according', 'instruction', 'expectation', 'successfully', 'completed', 'degree', 'economics', 'bsc', 'comparable', 'commercial', 'training', 'initial', 'professional', 'experience', 'ideally', 'experience', 'field', 'public', 'administration', 'safe', 'handling', 'm', 'office', 'word', 'excel', 'powerpoint', 'sound', 'knowledge', 'practical', 'experience', 'business', 'system', 'ideally', 'sap', 'r3', 'module', 'co', 'fi', 'sd', 'hcm', 'practical', 'experience', 'field', 'quality', 'management', 'relevant', 'experience', 'electronic', 'file', 'management', 'document', 'management', 'system', 'communication', 'style', 'appropriate', 'situation', 'good', 'verbal', 'written', 'skill', 'also', 'english', 'structured', 'goal', 'resultoriented', 'way', 'working', 'enjoy', 'working', 'team', 'high', 'degree', 'flexibility', 'commitment', 'motivation', 'offer', 'interesting', 'varied', 'demanding', 'field', 'activity', 'responsibility', 'day', 'one', 'expertise', 'demand', 'modern', 'open', 'working', 'environment', 'team', 'look', 'forward', 'meeting', 'secure', 'income', 'company', 'health', 'management', 'eg', 'unifit', 'hansefit', 'support', 'reconciling', 'family', 'work', 'mobile', 'working', 'benefit', 'flexible', 'working', 'hour', 'ukf', 'job', 'ticket', 'company', 'pension', 'scheme', 'please', 'apply', 'meaningful', 'document', 'via', 'online', 'portal', 'march', '31', '2023', 'latest', 'university', 'hospital', 'freiburg', 'controlling', 'finance', 'division', 'thirdparty', 'fund', 'management', 'jurgen', 'dreyer', 'breisacher', 'str', '153', '79110', 'freiburg', 'question', 'write', 'u', 'email', 'juergendreyeruniklinikfreiburgde']","['financial', 'insurance', 'activity']"
"['corporate', 'customer', 'advisor']","['order', 'expand', 'position', 'corporate', 'customer', 'business', 'looking', 'person', 'start', 'soon', 'possible', 'corporate', 'account', 'manager', 'powerful', 'cooperative', 'universal', 'bank', 'economic', 'region', 'aachen', 'heinsberg', 'düren', 'advantage', 'independence', 'flexibility', 'regional', 'tie', 'competent', 'reliable', 'partner', 'customer', 'financial', 'matter', 'basis', 'shape', 'future', 'innovatively', 'progressively', 'dynamically', 'become', 'part', 'strong', 'team', 'task', 'salesoriented', 'holistic', 'needsoriented', 'advice', 'support', 'corporate', 'customer', 'base', 'term', 'sale', 'concept', 'processing', 'associated', 'financial', 'service', 'using', 'crossselling', 'potential', 'securing', 'expanding', 'existing', 'customer', 'relationship', 'gaining', 'new', 'business', 'relationship', 'integration', 'bank', 'specialist', 'cooperation', 'network', 'partner', 'representation', 'bank', 'public', 'wish', 'bank', 'clerk', 'successfully', 'completed', 'training', 'bank', 'business', 'economist', 'comparable', 'qualification', 'several', 'year', 'professional', 'experience', 'support', 'mediumsized', 'corporate', 'customer', 'bank', 'advantage', 'analytical', 'skill', 'strong', 'business', 'understanding', 'high', 'degree', 'initiative', 'aboveaverage', 'commitment', 'convincing', 'appearance', 'authentic', 'personality', 'high', 'degree', 'result', 'orientation', 'independent', 'responsible', 'riskaware', 'work', 'combined', 'good', 'solution', 'orientation', 'quick', 'comprehension', 'strong', 'team', 'skill', 'openness', 'change', 'process', 'good', 'itskills', 'offer', 'participation', 'committed', 'collegial', 'team', 'interesting', 'varied', 'task', 'development', 'opportunity', 'extensive', 'support', 'induction', 'targeted', 'training', 'permanent', 'employment', 'contract', 'collective', 'bargaining', 'agreement', 'company', 'pension', 'scheme', 'group', 'accident', 'insurance', 'capitalforming', 'benefit', 'flexible', 'working', 'hour', 'possibility', 'mobile', 'working', '30', 'vacation', 'day', 'additional', 'bank', 'holiday', 'company', 'sport', 'club', 'possibility', 'leasing', 'company', 'bike', 'cooperation', 'based', 'partnership', 'within', 'framework', 'open', 'corporate', 'culture', 'want', 'strengthen', 'team', 'look', 'forward', 'receiving', 'detailed', 'application', 'document', 'stating', 'possible', 'starting', 'date', 'salary', 'expectation', 'information', 'found', 'vrbankegdestellenangebote', 'vrbank', 'eg', 'aachen', 'region', 'human', 'resource', 'management', 'kaiserstrasse', '7579', '52146', 'würselen', 'catherine', 'form', '02405', '6081205', 'personalvrbankegde']","['financial', 'insurance', 'activity']"
"['inspector', 'fire', 'extinguisher', 'fire', 'protection', 'door']","['inspector', 'fire', 'extinguisher', 'fire', 'protection', 'door', 'job', 'id', '328', 'location', 'landau', 'palatinate', 'employment', 'type', 'fulltime', 'one', 'customer', 'landau', 'area', 'frankenthal', 'neustadtweinstr', 'looking', 'longterm', 'assignment', 'possibility', 'taken', 'tester', 'fire', 'extinguisher', 'fire', 'protection', 'door', 'perspective', 'attractive', 'remuneration', 'package', 'special', 'bonus', 'payment', 'longterm', 'secured', 'perspective', 'option', 'taken', 'customer', 'varied', 'interesting', 'job', 'qualified', 'individual', 'support', 'training', 'opportunity', 'attractive', 'social', 'benefit', 'free', 'provision', 'personal', 'protective', 'equipment', 'collective', 'agreement', 'fair', 'treatment', 'task', 'maintenance', 'installation', 'fire', 'protection', 'device', 'maintenance', 'extinguishing', 'water', 'system', 'tüv', 'acceptance', 'compressed', 'gas', 'cylinder', 'maintenance', 'installation', 'repair', 'fire', 'door', 'holdopen', 'system', 'maintenance', 'repair', 'rwa', 'system', 'profile', 'desirable', 'apprenticeship', 'field', 'metal', 'wood', 'processing', 'professional', 'experience', 'one', 'two', 'area', 'category', 'old', 'driving', 'license', 'required', 'reliable', 'conscientious', 'communicative', 'currently', 'looking', 'job', 'want', 'change', 'look', 'forward', 'receiving', 'application', 'visit', 'branch', 'please', 'send', 'complete', 'application', 'document', 'information', 'possible', 'starting', 'date', 'salary', 'expectation', 'email', 'address', 'provided', 'look', 'forward', 'meeting', 'soon', 'fastest', 'way', 'u', 'via', 'applicant', 'button', 'also', 'reached', 'applicant', 'via', 'whatsapp', '0171', '562', '94', '80', 'information', 'advance', 'course', 'disposal', 'phone', 'please', 'note', 'unfortunately', 'return', 'application', 'document', 'post', 'ask', 'understanding', 'application', 'cost', 'travel', 'cost', 'part', 'application', 'reimbursed', 'kopp', 'personal', 'service', 'gmbh', 'landau', 'branch', 'isabelle', 'gens', 'hirsch', 'martinluther', 'str', '27', '76829', 'landau', 'telephone', '06341', '10', '75', 'fax', '06341', '10', '75', '12', 'jobskopplandaude', 'koppunternehmensgruppede', 'department', 'kopp', 'personal', 'service']","['public', 'administration', 'defence', 'compulsory', 'social', 'security']"
"['response', 'plant', 'fire', 'brigade']","['university', 'hospital', 'münster', 'one', 'leading', 'hospital', 'germany', 'position', 'achieved', 'size', 'medical', 'success', 'commitment', 'individual', 'important', 'need', 'commitment', 'able', 'great', 'thing', 'patient', 'even', 'small', 'scalewe', 'offer', 'many', 'opportunity', 'continue', 'grow', 'looking', 'central', 'service', 'division', 'plant', 'fire', 'brigade', 'earliest', 'possible', 'date', 'unlimited', 'period', 'time', 'emergency', 'worker', 'gn', 'plant', 'fire', 'brigade', 'employed', 'fulltime', 'position', 'rated', 'according', 'a8', 'lbeso', 'reference', 'number', '7352', 'gngenderneutral', 'area', 'responsibility', 'ensuring', 'defensive', 'fire', 'protection', 'task', 'performance', 'field', 'preventive', 'fire', 'protection', 'implementation', 'fire', 'protection', 'instruction', 'employee', 'construction', 'site', 'fire', 'protection', 'instruction', 'maintenance', 'testing', 'fire', 'protection', 'system', 'facility', 'working', 'dispatcher', 'gn', 'operation', 'center', 'look', 'forward', 'proof', 'successfully', 'completed', 'firefighting', 'training', 'career', 'group', 'second', 'entry', 'office', 'formerly', 'mediumsized', 'firefighting', 'service', 'career', 'examination', 'b1', 'already', 'passed', 'unrestricted', 'suitability', 'fire', 'service', 'valid', 'respiratory', 'protection', 'suitability', 'physical', 'suitability', 'wearing', 'respiratory', 'protection', 'device', 'according', 'fwdv', 'connection', '263', 'valid', 'category', 'driving', 'license', 'commitment', 'team', 'spirit', 'sense', 'responsibility', 'good', 'communication', 'skill', 'experience', 'field', 'employee', 'training', 'desirable', 'high', 'level', 'willingness', 'continue', 'training', 'education', 'offer', 'attractive', 'challenging', 'job', 'within', 'motivated', 'fire', 'brigade', 'team', 'good', 'personal', 'professional', 'training', 'education', 'opportunity', 'reach', 'u', 'question', 'please', 'contact', 'mr', 'markus', 'schwienheer', 'head', 'plant', 'fire', 'brigade', '0251', '8349390', 'look', 'forward', 'receiving', 'application', 'via', 'career', 'portal', 'march', '28', '2023', 'due', 'legal', 'requirement', 'working', 'u', 'possible', 'full', 'vaccination', 'measles', 'ukm', 'support', 'compatibility', 'work', 'family', 'therefore', 'certified', 'familyfriendly', 'company', 'since', '2010', 'principle', 'possibility', 'parttime', 'employment', 'application', 'woman', 'welcomed', 'within', 'framework', 'legal', 'regulation', 'woman', 'given', 'preference', 'severely', 'disabled', 'person', 'given', 'special', 'consideration', 'equally', 'qualified', 'university', 'hospital', 'münster', 'one', 'leading', 'hospital', 'germany', 'position', 'achieved', 'size', 'medical', 'success', 'commitment', 'individual', 'important', 'need', 'commitment', 'order', 'able', 'great', 'thing', 'patient', 'even', 'small', 'scale', 'offer', 'many', 'opportunity', 'continue', 'grow', 'university', 'hospital', 'münster', 'albert', 'schweitzer', 'campus', 'building', 'd5', '48149', 'munster', 'wwwukmde']","['public', 'administration', 'defence', 'compulsory', 'social', 'security']"
"['project', 'manager', 'structural', 'fire', 'protection']","['project', 'manager', 'structural', 'fire', 'protection', 'apply', 'since', '1969', 'svt', 'group', 'company', 'among', 'leading', 'provider', 'passive', 'fire', 'protection', 'damage', 'restoration', 'represented', '60', 'location', 'nationwide', 'operate', 'internationally', 'many', 'country', 'company', 'partner', 'company', 'employee', 'expert', 'wide', 'variety', 'area', 'whether', 'passive', 'fire', 'protection', 'damage', 'restoration', 'united', 'passion', '1600', 'employee', 'almost', '60', 'branch', 'stand', 'diversity', 'field', 'passive', 'fire', 'protection', 'produce', 'install', 'fire', 'protection', 'product', 'use', 'building', 'airplane', 'train', 'car', 'various', 'industry', 'fight', 'fire', 'extend', 'evacuation', 'time', 'daily', 'work', 'make', 'world', 'even', 'safer', 'protect', 'life', 'become', 'part', 'teamlebenschuetzen', 'business', 'area', 'structural', 'fire', 'protection', 'building', 'stuttgart', 'filderstadt', 'location', 'get', 'started', 'u', 'project', 'manager', 'structural', 'fire', 'protection', 'immediate', 'effect', 'area', 'responsibility', 'supervise', 'construction', 'project', 'field', 'structural', 'fire', 'protection', 'responsible', 'entire', 'project', 'clarification', 'order', 'budget', 'planning', 'execution', 'completion', 'construction', 'siterelated', 'work', 'step', 'coordinated', 'time', 'checked', 'professionally', 'document', 'work', 'step', 'accordance', 'guideline', 'specification', 'thus', 'ensure', 'safety', 'building', 'improved', 'long', 'term', 'communication', 'talent', 'project', 'employee', 'lead', 'take', 'care', 'coordination', 'supplier', 'subcontractor', 'profile', 'experience', 'construction', 'site', 'technical', 'education', 'andor', 'training', 'technician', 'master', 'craftsman', 'ideally', 'already', 'experience', 'field', 'structural', 'fire', 'protection', 'confident', 'dealing', 'm', 'office', 'application', 'also', 'knowledge', 'construction', 'contract', 'law', 'vob', 'round', 'profile', 'strong', 'communication', 'skill', 'reliability', 'ability', 'work', 'team', 'well', 'independent', 'structured', 'way', 'working', 'benefit', '30', 'day', 'vacation', 'u', 'combine', 'leisure', 'work', 'employerfunded', 'pension', 'subsidy', '30', 'support', 'individual', 'additional', 'pension', 'jobrad', 'provider', 'jobrad', 'lease', 'bicycle', 'family', 'attractive', 'condition', 'job', 'relevance', 'give', 'work', 'meaning', 'make', 'world', 'safer', 'together', 'u', 'intensive', 'training', 'perfect', 'start', 'job', 'receive', 'personal', 'training', 'regular', 'feedback', 'meeting', 'take', 'part', 'companywide', 'onboarding', 'event', 'svt', 'employee', 'offer', 'discover', 'attractive', 'offer', 'product', 'service', '800', 'wellknown', 'provider', 'top', 'brand', 'svt', 'group', 'company', 'certified', 'attractive', 'employer', '2023', 'international', 'research', 'consulting', 'institute', 'great', 'place', 'work', 'sound', 'like', 'exciting', 'job', 'apply', 'u', 'initial', 'question', 'please', 'contact', 'bianca', 'janus', 'recruitment', 'team', '49', '40', '180', '140', '234', 'svt', 'holding', 'gmbh', 'recruitment', 'department', 'theodoryorckstrasse', '21079', 'hamburg', 'germany', 'new', 'workplace', 'share', 'job', 'apply', '2023', 'svt', 'group', 'imprint', 'privacy', 'policy', 'powered', 'dvinci']","['public', 'administration', 'defence', 'compulsory', 'social', 'security']"
"['electrician', 'fire', 'alarm', 'fitter']","['wellknown', 'customer', 'wellknown', 'global', 'corporation', 'untertürkheim', 'sindelfingen', 'looking', 'fulltime', 'electrician', 'experience', 'electrical', 'assembly', 'cable', 'laying', 'work', 'within', 'framework', 'employee', 'leasing', 'option', 'taken', 'position', 'filled', 'part', 'temporary', 'employment', 'electrician', 'fire', 'alarm', 'fitter', 'task', 'connection', 'maintenance', 'work', 'fire', 'alarm', 'component', 'execution', 'troubleshooting', 'scheduled', 'repair', 'well', 'maintenance', 'service', 'work', 'testing', 'documentation', 'fire', 'alarm', 'system', 'assembly', 'testing', 'fire', 'alarm', 'system', 'well', 'general', 'assembly', 'work', 'electrical', 'assembly', 'work', 'cable', 'laying', 'work', 'fire', 'alarm', 'system', 'qualification', 'successfully', 'completed', 'training', 'field', 'electricselectronics', 'comparable', 'technical', 'training', 'professional', 'experience', 'electronics', 'technician', 'electrician', 'electrician', 'electrical', 'system', 'fitter', 'mechatronics', 'technician', 'similar', 'position', 'experience', 'electrical', 'installation', 'assembly', 'electrical', 'component', 'independent', 'responsible', 'way', 'working', 'ability', 'work', 'team', 'enjoy', 'manual', 'work', 'unlimited', 'employment', 'contract', 'pay', 'collective', 'bargaining', 'agreement', 'including', 'payment', 'christmas', 'vacation', 'bonus', 'capitalforming', 'benefit', 'employee', 'benefit', 'secure', 'job', 'futureoriented', 'industry', 'corporate', 'health', 'management', 'continuous', 'training', 'opportunity', 'personal', 'care', 'career', 'also', 'mean', 'precision', 'work', 'exciting', 'position', 'industry', 'suit', 'requirement', 'click', 'apply', 'directly']","['public', 'administration', 'defence', 'compulsory', 'social', 'security']"
"['junior', 'payroll', 'specialist', 'electricity', 'industry']","['payroll', 'clerk', 'looking', 'new', 'professional', 'challenge', 'futureoriented', 'international', 'environment', 'position', 'right', 'client', 'leading', 'company', 'power', 'industry', 'support', 'team', 'payroll', 'area', 'looking', 'wage', 'salary', 'accountant', 'bright', 'spacious', 'office', 'customer', 'located', 'west', 'munich', 'optimal', 'connection', 'public', 'transport', 'well', 'employee', 'parking', 'space', 'expect', 'option', 'working', 'home', 'flexible', 'working', 'hour', 'many', 'benefit', 'employee', 'discount', 'position', 'filled', 'direct', 'recruitment', 'could', 'arouse', 'interest', 'apply', 'muenchenfinancedisagcom', 'position', 'filled', 'within', 'framework', 'direct', 'placement', 'within', 'framework', 'permanent', 'placement', 'junior', 'payroll', 'specialist', 'electricity', 'industry', 'task', 'conducting', 'payroll', 'accounting', 'participation', 'tax', 'audit', 'annual', 'account', 'correspondence', 'social', 'security', 'agency', 'employee', 'authority', 'participation', 'hr', 'project', 'support', 'hr', 'process', 'processing', 'certification', 'reporting', 'collection', 'time', 'data', 'maintenance', 'digital', 'personnel', 'file', 'qualification', 'completed', 'commercial', 'vocational', 'training', 'initial', 'work', 'experience', 'knowledge', 'payroll', 'accounting', 'confident', 'dealing', 'common', 'm', 'office', 'application', 'business', 'fluent', 'knowledge', 'german', 'good', 'knowledge', 'english', 'precise', 'way', 'working', 'flexibility', 'master', 'plan', 'career', 'find', 'exactly', 'job', 'suit', 'click', 'apply', 'directly']","['electricity', 'gas', 'steam', 'air', 'conditioning', 'supply']"
"['disponent']","['spirit', 'sustainability', 'refood', 'innovative', 'waste', 'disposal', 'company', 'collect', 'process', 'organic', 'material', 'longer', 'used', 'food', 'chain', 'valuable', 'material', 'converted', 'environmentally', 'friendly', 'energy', 'form', 'electricity', 'gas', 'heat', 'biogas', 'plant', 'welldeveloped', 'network', 'collection', 'processing', 'location', 'refood', 'represented', 'throughout', 'europe', 'innovative', 'processing', 'technology', 'constant', 'growth', 'refood', 'together', 'employee', 'customer', 'business', 'partner', 'make', 'valuable', 'contribution', 'sustainable', 'world', 'healthy', 'life', 'dispatcher', 'task', 'independent', 'comprehensive', 'processing', 'tour', 'deployment', 'planning', 'technical', 'personnel', 'management', 'deployed', 'driver', 'ensuring', 'operational', 'readiness', 'technical', 'equipment', 'vehicle', 'creation', 'maintenance', 'work', 'instruction', 'work', 'guideline', 'schedule', 'compliance', 'operating', 'law', 'ordinance', 'permit', 'regulation', 'regarding', 'driving', 'working', 'hour', 'ongoing', 'review', 'optimization', 'logistics', 'process', 'contact', 'person', 'daytoday', 'business', 'customer', 'qualification', 'completed', 'commercial', 'training', 'several', 'year', 'professional', 'experience', 'preferably', 'field', 'looking', 'experience', 'freight', 'forwarding', 'logistics', 'company', 'truck', 'dispatcher', 'advantageous', 'technical', 'understanding', 'vehicle', 'fleet', 'structured', 'solutionoriented', 'way', 'working', 'distinctive', 'service', 'customer', 'orientation', 'confident', 'appearance', 'negotiation', 'skill', 'ability', 'work', 'team', 'initiative', 'reliability', 'indepth', 'knowledge', 'common', 'm', 'office', 'application', 'benefit', 'company', 'pension', 'scheme', 'make', 'provision', 'pension', 'attractive', 'term', 'group', 'accident', 'insurance', 'accident', 'protection', 'beyond', 'legal', 'framework', 'jobbenefit50', 'get', '50', 'voucher', 'ontop', 'salary', 'every', 'month', 'employee', 'discount', 'employee', 'receive', 'variety', 'discount', 'wellknown', 'partner', 'field', 'electronics', 'travel', 'sport', 'fashion', 'company', 'bike', 'employee', 'saria', 'group', 'lease', 'bike', 'attractive', 'condition', 'bike', 'also', 'used', 'private', 'purpose', 'regulated', 'working', 'hour', 'spend', 'end', 'day', 'beautiful', 'home', 'sound', 'like', 'job', 'take', 'initiative', 'apply', 'online', 'right', 'away', 'stating', 'possible', 'starting', 'date', 'salary', 'expectation']","['electricity', 'gas', 'steam', 'air', 'conditioning', 'supply']"
"['project', 'engineer', 'electricity', 'gas', 'energy', 'supplier']","['want', 'implement', 'interesting', 'challenging', 'project', 'u', 'looking', 'attractive', 'varied', 'professional', 'activity', 'come', 'right', 'place', 'matching', 'u', 'build', 'crossindustry', 'specialist', 'knowledge', 'thus', 'qualify', 'broad', 'basis', 'independent', 'industry', 'flexibly', 'career', 'path', 'task', 'focus', 'work', 'planning', 'management', 'execution', 'new', 'construction', 'conversion', 'renovation', 'project', 'electricity', 'gas', 'generation', 'plant', 'network', 'coordinate', 'monitor', 'processing', 'subcontractor', 'maintain', 'close', 'contact', 'authority', 'municipality', 'decisionmakers', 'regarding', 'approval', 'process', 'check', 'plan', 'construction', 'execution', 'plan', 'gi', 'system', 'create', 'individual', 'specification', 'project', 'responsible', 'factual', 'temporal', 'performance', 'monitoring', 'awarding', 'service', 'third', 'party', 'also', 'temporarily', 'site', 'construction', 'site', 'monitor', 'profile', 'completed', 'degree', 'electrical', 'engineering', 'energy', 'technology', 'comparable', 'degree', 'appropriate', 'professional', 'experience', 'planning', 'electrotechnical', 'system', 'well', 'execution', 'management', 'corresponding', 'project', 'good', 'knowledge', 'm', 'office', 'm', 'project', 'independent', 'committed', 'goaloriented', 'way', 'working', 'well', 'ability', 'work', 'team', 'characterizes', 'good', 'written', 'spoken', 'english', 'knowledge', 'offer', 'personal', 'development', 'important', 'u', 'continuous', 'development', 'support', 'talk', 'promise', 'always', 'look', 'support', 'employee', 'personal', 'contact', 'person', 'human', 'resource', 'team', 'offer', 'exciting', 'challenging', 'project', 'world', 'engineering', 'interface', 'field', 'business', 'administration', 'largest', 'branch', 'industry', 'germany', 'matching', 'tariff', 'partner', 'bap', 'stand', 'fair', 'transparent', 'abovetariff', 'remuneration', 'offer', 'employee', 'security', 'prospect', 'permanent', 'employment', 'contract', 'corporate', 'culture', 'based', 'honesty', 'transparency', 'personal', 'support', 'commitment', 'guarantee', 'cooperation', 'eye', 'level', 'right', 'start', 'ownermanaged', 'family', 'business', 'known', 'firstclass', 'service', 'field', 'technology', 'business', 'administration', 'name', 'express', 'important', 'technical', 'sector', 'task', 'bringing', 'together', 'right', 'expert', 'field', 'business', 'administration', 'mechanical', 'plant', 'engineering', 'automotive', 'industry', 'electrical', 'engineering', 'aerospace', 'achieve', 'goal', 'candidate', 'employee', 'customer', 'realize', '10', 'year', 'expertise', 'know', 'industry', 'inside', 'know', 'satisfied', 'motivated', 'employee', 'want', 'apply', 'u', 'directly', 'using', 'application', 'form', 'job', 'portal', 'recruiting', 'team', 'happy', 'answer', 'question', 'may', 'position', 'general', 'question', 'application', 'process', 'reach', 'u', 'phone', '06182', '9608300']","['electricity', 'gas', 'steam', 'air', 'conditioning', 'supply']"
